63daabb62278559f8a0643be882acc71,2-b036e2e37a9452ecacf0e25329ea9de7,1905.1,"Cummings, M. Earl",01/01/1970 12:31:44 AM +0000,Gift of the sculptor to the city of San Francisco.,,"{""type"":""Point"",""coordinates"":[-122.4109539,37.8008791]}",Public Display : District 3 : Columbus Avenue at Powell and Union,Bronze,San Francisco Arts Commission,Man Drinking Water,
63daabb62278559f8a0643be882ad24d,2-ef74b2cd6b8186d75d37de93d4127f78,1944.1,"Cummings, M. Earl",ca. 1944,Gift of A.B. Spreckles,"5'6"" H","{""type"":""Point"",""coordinates"":[-122.4835193,37.76904]}","Public Display : District 1 : GGP, south side of JFK at Rhod. Dell",Bronze,San Francisco Arts Commission,John McLaren (1846-1943),
63daabb62278559f8a0643be882ad6b0,2-f3e3c6f18c7199fb4fe4f79494476c74,1934.18,"Cuneo, Rinaldo",01/01/1970 12:32:14 AM +0000,Commissioned for Coit Tower,,"{""type"":""Point"",""coordinates"":[-122.4058194,37.8023686]}",Public Display : District 3 : Coit Tower,Oil,San Francisco Arts Commission,Bay Area Hills,
63daabb62278559f8a0643be882ada84,2-f8b2dee10114a9f7b47ede51c6cbacb6,1934.26,"Cunningham, Ben F.",01/01/1970 12:32:14 AM +0000,Commissioned for Coit Tower,,"{""type"":""Point"",""coordinates"":[-122.4058194,37.8023686]}",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Outdoor Life,
63daabb62278559f8a0643be882ae410,2-e2f304f77fa8ca877b2d2b9955e22441,2008.6,"Daub, Firmin, Hendrickson Sculpture Group",01/01/1970 12:33:28 AM +0000,Gift to the City of San Francisco from the Harvey Milk City Hall Memorial Committee,,"{""type"":""Point"",""coordinates"":[-122.4184094,37.7793133]}",Public Display : District 6 : City Hall : Supervisor's Rotunda,bronze and marble with gold leaf,San Francisco Arts Commission,Harvey Milk Commemorative Bust,
63daabb62278559f8a0643be882aea0e,2-7b5d19e3f6daae1f39f3a5ed9245aab4,T2009.5.a-h,"Davis, Michael and Schwartzenberg, Susan",01/01/1970 12:33:29 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4347522,37.7694087]}",Public Display : District 8 : Harvey Milk Center for Recreational Arts : Duboce ,Mixed media,San Francisco Arts Commission,"Homage to the Amateur; The American Dream, A Tribute to Harvey Milk; Bio/Obscura",
63daabb62278559f8a0643be882af17e,2-207e09a5949f4bae1377069d770524c7,1979.47,"Davis, Ron",01/01/1970 12:32:59 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,34 in. x 43 in.,"{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Terminal 1 : Foodcourt,Seriagraph on Paper,San Francisco Arts Commission,Twin Wave,
63daabb62278559f8a0643be882afb72,2-c73f7706c852c765631e3f57c3d7d7fd,1979.46,"Davis, Ron",01/01/1970 12:32:59 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,34 in. x 43 in.,"{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Terminal 1 : Foodcourt,Seriagraph on Paper,San Francisco Arts Commission,Wide Wave,
63daabb62278559f8a0643be882b0b24,2-1d0ccfb803d066b4a9f6f94334134fe4,1934.8,"Dean, Mallette (Harold)",01/01/1970 12:32:14 AM +0000,Commissioned for Coit Tower,,"{""type"":""Point"",""coordinates"":[-122.4058194,37.8023686]}",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Stockbroker and Scientist-Inventor,
63daabb62278559f8a0643be882b0e2a,2-619afcfdb89c1958ea4dead48af524db,1980.6,"Defeo, Jay",1974-1975,Purchased by the San Francisco Art Commission for the San Francisco International Airport,96,"{""type"":""Point"",""coordinates"":[-122.467485,37.771673]}",Museum : deYoung,"Mixed media on masonite; oil, plaster, tape, hardboard.",San Francisco Arts Commission,Loop Series 4: Masquerade in Black,
63daabb62278559f8a0643be882b1cb0,2-8497e35fad8e44debe2d9b8d7d7587b2,1979.32,"DeForest, Roy",01/01/1970 12:32:58 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport.,"67"" H X 85"" W","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Terminal 2 : Gate 51A,Varnished polymer on canvas,San Francisco Arts Commission,Homage to Zane Grey,
63daabb62278559f8a0643be882b23e8,2-fa9c43e6ba0404a4c04bd28ccb3235cb,1987.42,"Demetrios, Aristedes",01/01/1970 12:33:06 AM +0000,Gift of the Cyril Lerner Foundation,7' H X 4' W X 4' D,"{""type"":""Point"",""coordinates"":[-122.464215,37.7798186]}",City Department : SFPD : Richmond Station : 6th Ave. and Anza : 7th Ave. Minipar,Painted steel,San Francisco Arts Commission,Red Gothic,
63daabb62278559f8a0643be882b2c45,2-2bce82e24096cd404a45b4a7cd6e4577,1973.22,"Demetrios, Aristides",01/01/1970 12:32:53 AM +0000,Purchased by the San Francisco Art Commission for San Francisco City College,114 in. x 60 in. x 48 in.,"{""type"":""Point"",""coordinates"":[-122.451725,37.7277894]}",Public Display : District 11 : CCSF : Phelan Campus : Administration Building,Cast bronze,San Francisco Arts Commission,Sentinels,
63daabb62278559f8a0643be882b2f6e,2-1f5e882e2d48e3186bb2177a50d822f0,T2009.17.l,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1994: Staff and Residentes Celebrate the Rededication of the Bell Tower,
63daabb62278559f8a0643be882b3569,2-a7f01027ecea7998f416969c2e91d26b,T2009.17.j,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1974-1977: Gerald Simon Theater Entertains the Community,
63daabb62278559f8a0643be882b3fd7,2-5b181170cb6221666c1e0c180a6a0e8d,2000.15,"deSoto, Lewis",01/01/1970 12:33:20 AM +0000,Commissioned for the San Francisco International Airport; Collection of the City and County of San Francisco.,"plaques are 12"" diameter; floor is 12, 000 sq feet","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}","Airport : International Terminal, Arrivals","bronze, terrazzo, brass",San Francisco Arts Commission,On The Air,
63daabb62278559f8a0643be882b4c41,2-78e963fa949bd717b71cad32f44687c0,2009.1.d,"deSoto, Lewis",2004-2010,Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission,80 in. x 120 in.,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Historic Lobby,Tapestry,San Francisco Arts Commission,1949-1958: Community Activities at Laguna Honda,
63daabb62278559f8a0643be882b4ea1,2-dd5900292b2b013155290b0b5a0bb8d4,T2009.17.m,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1999: Proposition A for the Laguna Honda Project Gets 73% Voter Approval,
63daabb62278559f8a0643be882b5010,2-579ed367809b4bfa5200dd8ee4e115a3,2009.1.c,"deSoto, Lewis",2004-2010,Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission,80 1/2 in. x 119 1/2 in.,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital  : Historic Lobby,Tapestry,San Francisco Arts Commission,1947-1954: University of California . . .,
63daabb62278559f8a0643be882b5821,2-746f592312ec835914207344c195888c,T2009.17.k,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1990-2000: Volunteers Contribute to Life at Laguna Honda,
63daabb62278559f8a0643be882b596a,2-0a3193fcedf5317f6560a302fcfb3bb0,2006.7,"deSoto, Lewis",01/01/1970 12:33:26 AM +0000,,variable,"{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : IT : Boarding Areas A and G,Mixed media,San Francisco Arts Commission,"Shining Paths,San Francisco Sister Cities",
63daabb62278559f8a0643be882b5a53,2-60e4737c2df2b54a6e945f7bc4dbca00,1998.4,"deSoto, Lewis",01/01/1970 12:33:17 AM +0000,Commissioned for Art Enrichment of the courthouse,varies,"{""type"":""Point"",""coordinates"":[-122.41883,37.780382]}","City Department : Civic Center Courthouse, 400 McAllister : Jury Assembly Room :","Maple, stainless steel, glass, lighting",San Francisco Arts Commission,Jury Assembly Room,
63daabb62278559f8a0643be882b65d3,2-17580e00def1465990c563a822b5164b,T2009.17.a-p,"deSoto, Lewis",2004-2010,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,Woven,
63daabb62278559f8a0643be882b7456,2-f5b2194ae263f81da6c60a9e5c569c9f,2009.1.b,"deSoto, Lewis",2004-2010,Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission,80 1/2 in. x 119 1/2 in.,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Historic Lobby,Tapestry,San Francisco Arts Commission,1929-1941: Patient Care During the Great Depression,
63daabb62278559f8a0643be882b76f3,2-29a3d1fc860c9c09767f7bd435913b10,T2009.17.c,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1909: President Theodore Roosevelt Visits the Relief Home at Laguna Honda,
63daabb62278559f8a0643be882b7b1c,2-fcdec1540b231df94edc97443ec82fba,T2009.17.b,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1908: The Construction of Clarendon Hall,
63daabb62278559f8a0643be882b8545,2-19624b1093faf7c079bde83bb9abe4f7,T2009.17.d,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,"1926: Mayor James Rolf, Jr. Dedicates the Laguna Honda Main Hospital Building",
63daabb62278559f8a0643be882b8ddd,2-46031c89df41fb47cb433d676b987698,T2009.17.f,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,"1947-1954: University of California, San Francisco . . .",
63daabb62278559f8a0643be882b9414,2-2459c439cf379abde27257b62c07efb1,T2009.17.e,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1929-1941: Patient Care During the Great Depression,
63daabb62278559f8a0643be882b9968,2-0e0d3f6ea2411a0fa78a8ff8c2287d64,T2009.17.g,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1949-1958: Community Activities at Laguna Honda,
63daabb62278559f8a0643be882ba041,2-37dfaef4f854fc2de40670a354d40dad,T2009.17.a,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1865-1906: The Foundation of the Almshouse and Relief Home at Laguna Honda,
63daabb62278559f8a0643be882ba079,2-e522dfae4e799d870d46483ff0cee4cf,T2009.17.h,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,"1934-1954-1982: Glen Wessel's Murals are Created, Lost and Rediscovered",
63daabb62278559f8a0643be882ba9cb,2-977dd2dc44749a90558f7fd44b32ccf5,2009.1.a,"deSoto, Lewis",2004-2009,Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission,80 1/2 in. x 116 in.,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Historic Lobby,Tapestry,San Francisco Arts Commission,1908: The Construction of Clarendon Hall,
63daabb62278559f8a0643be882ba9f0,2-dfb188d209dccb7f1fb2a209b1aa4495,T2009.17.i,"deSoto, Lewis",2004-2009,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,"1954-1997: Virginia Leishman, Nursing Director",
63daabb62278559f8a0643be882bab81,2-4a1496f9903d295e1f3c4cb64de65d72,1970.32,"DeStaebler, Stephen",01/01/1970 12:32:50 AM +0000,Commissioned by the San Francisco Art Commission for San Francisco City College,8 square feet,"{""type"":""Point"",""coordinates"":[-122.451725,37.7277894]}","Public Display : District 11 : CCSF, Student Union",Fired clay/oxides,San Francisco Arts Commission,Fireplace and Hood,
63daabb62278559f8a0643be882bb9cf,2-ca91676f04cdb6e6d425e9edba2374ef,1986.16,"DeStaebler, Stephen",01/01/1970 12:33:06 AM +0000,Purchased by the San Francisco Art Commission for the Moscone Parking Garage,"79"" H X 18"" W X 13 1/4"" D","{""type"":""Point"",""coordinates"":[-122.3994074,37.784337]}","Public Display : District 6 : Ped. Plaza, north of Moscone Parking Garage",Bronze,San Francisco Arts Commission,Man with Flame,
63daabb62278559f8a0643be882bbe6f,2-365d011375577a65403f9705343223b4,1989.21,"Deutsch, Richard",01/01/1970 12:33:09 AM +0000,Commissioned by the San Francisco Art Commission for the Clean Water Program,"6' 8"" diameter","{""type"":""Point"",""coordinates"":[-122.5069516,37.7416749]}",Public Display : District 4 : Great Highway at Taraval,"Marble, bronze, terrazzo",San Francisco Arts Commission,Propeller,
63daabb62278559f8a0643be882bbf4e,2-681a4b1c024c66467d69d6944043529b,1957.27,"Di Colbertaldo, Vittorio",01/01/1970 12:32:37 AM +0000,Gift to the City of San Francisco by the Italian community of San Francisco.,12' tall marble surround 24 ',"{""type"":""Point"",""coordinates"":[-122.40587,37.802409]}",Public Display : District 3 : Telegraph Hill,Bronze,San Francisco Arts Commission,Christopher Columbus,
63daabb62278559f8a0643be882bc4da,2-9385946bb085daf9eae6d38df5046b35,1995.13,"Di Suvero, Mark",01/01/1970 12:33:15 AM +0000,Purchased by the San Francisco Art Commission for the Waterfront Transportation Project,60' H X 30' W X 30' D,"{""type"":""Point"",""coordinates"":[-122.417975,37.776651]}","Public Display : District 6 : Embarcadero, north of Ballpark",Metal and paint,San Francisco Arts Commission,Sea Change,
63daabb62278559f8a0643be882bcf95,2-6a6019a2d4de6aee93b7dcdfb57fcc88,1979.66,"Diebenkorn, Richard",01/01/1970 12:32:57 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"30"" H X 22"" W","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",City Department : San Francisco International Airport  : John Martin's Office,Drypoint and etching,San Francisco Arts Commission,Untitled,
63daabb62278559f8a0643be882bd1ab,2-dd5479bb5ca655275054f392d18d92d9,1979.65,"Diebenkorn, Richard",01/01/1970 12:32:57 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"30"" H X 22"" W","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",City Department : San Francisco International Airport : John Martin's Office,Drypoint and etching,San Francisco Arts Commission,Untitled,
63daabb62278559f8a0643be882bd871,2-8e69c8d39846e4815561ff7ce049af79,1979.62,"Diebenkorn, Richard",01/01/1970 12:32:57 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"30"" H X 22"" W","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",City Department : San Francisco International Airport : John Martin's Office,Drypoint and etching,San Francisco Arts Commission,Untitled,
63daabb62278559f8a0643be882bdc43,2-388f93b7b2c0db610ca92e219854fefd,1979.63,"Diebenkorn, Richard",01/01/1970 12:32:57 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"30"" H X 22"" W","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",City Department : San Francisco International Airport : John Martin's Office,Drypoint and etching,San Francisco Arts Commission,Untitled,
63daabb62278559f8a0643be882bebe7,2-4749ee890dfeaebdba35ee3aaf0f0380,1979.33,"Dill, Laddie John",01/01/1970 12:32:57 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport.,60 in. x 84 in.,"{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Terminal 2 : Gate 59,"Cement, polymer and glass",San Francisco Arts Commission,Untitled,
63daabb62278559f8a0643be882bf9b5,2-df369972bf9eea4569f1785ab8e9d61f,1986.7,"Dine, Jim",01/01/1970 12:33:06 AM +0000,"Gift on Convention Plaza, Inc.",,"{""type"":""Point"",""coordinates"":[-122.4194155,37.7749295]}","Public Display : District 6 : Convention Plaza Office Building, 3rd and Howard",Bronze,San Francisco Arts Commission,Venus with Rope,
63daabb62278559f8a0643be882c03f6,2-24ad1323c4b62845b19cb2fb4603ee00,1923.3,"Dixon, Maynard",01/01/1970 12:32:03 AM +0000,Commissioned by the Spring Valley Water Co.,,"{""type"":""Point"",""coordinates"":[-122.4194155,37.7749295]}","Public Display : District 3 : 425 Mason St., Lobby",oil,San Francisco Arts Commission,Landscape,
63daabb62278559f8a0643be882c109c,2-52b354d7ad8ca05f727b685036961211,1979.51,"Dixon, Willard",01/01/1970 12:32:59 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"56""H X 96"" W","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Terminal 2 : South Arrival Lounge,Oil on canvas,San Francisco Arts Commission,Above Bolinas,
63daabb62278559f8a0643be882c188f,2-84483a23c182d2dc3dbb0dacb32cc764,1977.38,"Dixon, Willard",01/01/1970 12:32:57 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"56"" H X 96"" W","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Terminal 2 : South Arrival Lounge,Oil on canvas,San Francisco Arts Commission,Death Valley II,
63daabb62278559f8a0643be882c20c4,2-2bfa7c6fe5aa0fc5c5e7be184bb8fe38,1999.20.a-e,"Donahue, Marcia",01/01/1970 12:33:14 AM +0000,Purchased by the Public Art Program for Chinatown Park,"varies from 30"" L X 30"" W to 52"" L X 42"" W","{""type"":""Point"",""coordinates"":[-122.4194155,37.7749295]}",Public Display : District 3 : Woh Hei Yeun Park : Powell St. Between Jackson and,Granite,San Francisco Arts Commission,Five Carved Stones,
63daabb62278559f8a0643be882c2d60,2-35f4c211f7dbb4b4ec91256a0ebbe30b,1996.3,"Donahue, Scott",01/01/1970 12:33:16 AM +0000,Commissioned by the San Francisco Art Commission for the Taraval Police Station.,,"{""type"":""Point"",""coordinates"":[-122.4194155,37.7749295]}","City Department : Taraval Police Station, 2345 24th Ave., Community Room entranc",Fiberglass,San Francisco Arts Commission,"Kate, Allan, Javier, Ting, Sloanie",
63daabb62278559f8a0643be882c37b2,2-d3c6fad33e2cab445f4fa015a99b4f4f,T2009.44,"Donahue, Scott",01/01/1970 12:33:29 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.467743,37.78187]}",Public Display : District 1 : Richmond Branch Library : 351 9th Ave.,,San Francisco Arts Commission,Untitled [Richmond Library],"351 9th Ave
"
63daabb62278559f8a0643be882c3a1b,2-ca155ad7573a2abf4fb3f9575041c39e,T2009.30.a-b,"Donahue, Scott",01/01/1970 12:33:30 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.451011,37.7701867]}",Public Display : Richmond Branch Library,Bronze and porcelain enamel,San Francisco Arts Commission,To This Place,
63daabb62278559f8a0643be882c46f3,2-ba47cb2284545a0ba68377cb57e23ada,1894.1,"Dore, Paul Gustave",1877-1878,Gift of M.H. de Young,"11' H X 6' 8"" W X 6' 8"" D","{""type"":""Point"",""coordinates"":[-122.4666711,37.7703537]}",Public Display : District 1 : GGP : Music Concourse,Bronze,San Francisco Arts Commission,La poeme de la vigne,
63daabb62278559f8a0643be882c4fc1,2-31d895ac6757c766d3197144dda2fa7c,1985.47,"Downie, Romana Anzi",01/01/1970 12:33:02 AM +0000,Gift of Brooks Camera,,"{""type"":""Point"",""coordinates"":[-122.415783,37.778864]}",Public Display : District 6 : SFPL : History Center : 6th Floor,Cast bronze,San Francisco Arts Commission,Bust of George Moscone,
63daabb62278559f8a0643be882c52dd,2-9b2644322ddaa2d1e255d3ea33910319,1986.23,"Dvortcsak, Michael",01/01/1970 12:33:05 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"87"" H X 72"" W","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Gates 81-83,Oil and wax on canvas,San Francisco Arts Commission,Sublimens,
63daabb62278559f8a0643be882c5ca2,2-678a9daabd62dfbb7dcd7354ded6cbd1,1994.18.1-3,"Dwyer, Gary",1992-4,Commissioned for the San Francisco Arts Commission for the San Francisco Police Department,"18 1/2""H X 9'8""W X 20' (l); 18 1/2""H X 12 3/4""W Framed panels","{""type"":""Point"",""coordinates"":[-122.4194155,37.7749295]}",City Department : Mission Police Station : 630 Valencia Street : Lobby,Fabricated stone; text panels; lighting,San Francisco Arts Commission,Seven Dancing Stones and Seven Dancing Stars Stories,
63daabb62278559f8a0643be882c5dff,2-bad2f69638b05fe571d37c3eef70cca7,T2009.35.a-c,"Echelman, Janet",01/01/1970 12:33:31 AM +0000,"Commissioned by the San Francisco Arts Commission and the Airport Commission for San Francisco International Airport
",,"{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Terminal 2 : Recomposure Area : Post-security,"POWDER-COATED STEEL, COLORED FIBER, COMPUTER-PROGRAMMED 
AIRFLOW & COLORED LIGHT",San Francisco Arts Commission,Untitled [T-2 interior],
63daabb62278559f8a0643be882c63fa,2-1b9a25e93098fab687e0245481f1aeec,1938.1,"Edstrom, David",01/01/1970 12:32:18 AM +0000,"Placed in front of the main entrance of Laguna Honda Home, 7th Avenue and Dewey",8' H,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",Public Display : District 7 : Laguna Honda Hospital,Cast stone,San Francisco Arts Commission,Florence Nightingale (1820-1910),
63daabb62278559f8a0643be882c7396,2-5544d7d5f6f034170190b85dfbb8dcd0,1979.42,"Elliott, Lillian",01/01/1970 12:32:57 AM +0000,,40 in. x 150 in.,"{""type"":""Point"",""coordinates"":[-122.4194155,37.7749295]}",City Department : Dept. Social Services : 170 Otis St. : Elevator Lobby,Fiber tapestry,San Francisco Arts Commission,Untitled,
63daabb62278559f8a0643be882c816d,2-9564e8b5263a9d9206fddf26344f1bf7,1955.21,"Erckenbrack, Mary E.",01/01/1970 12:32:35 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4348103,37.7842191]}",Public Display : District 5 : Hamilton Rec. Center,Carved and glazed ceramic,San Francisco Arts Commission,Ceramic Mural on Athletics,
63daabb62278559f8a0643be882c829d,2-fcaf3f483488d7b1561f2cfc96cf3da9,1985.8.1-7,"Eversley, Frederick",01/01/1970 12:33:02 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"19"" 38"" in diameter","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Boarding Area B,Cast resin,San Francisco Arts Commission,Untitled,
63daabb62278559f8a0643be882c8914,2-dd1dc18ef7436204fd8c04671bc31216,1986.63,"Fernandez, Rudy",01/01/1970 12:33:06 AM +0000,Purchased by the San Francisco Art Commission for the Mission Recreation Center,"84"" H X 60"" W","{""type"":""Point"",""coordinates"":[-122.412999,37.75820100000001]}",Public Display : District 9 : Mission Rec. Center : 2450 Harrison St.,Acrylic,San Francisco Arts Commission,Mission Triptych #3,"2450 Harrison St
"
63daabb62278559f8a0643be882c8f7b,2-bebd94a763d70f27d97039d150274ed5,1986.62,"Fernandez, Rudy",01/01/1970 12:33:06 AM +0000,Purchased by the San Francisco Art Commission for the Mission Recreation Center,"84""H X 60""W","{""type"":""Point"",""coordinates"":[-122.412999,37.75820100000001]}",Public Display : District 9 : Mission Rec. Center : 2450 Harrison St.,Acrylic,San Francisco Arts Commission,Mission Triptych #2,"2450 Harrison St
"
63daabb62278559f8a0643be882c9566,2-2823acc7625a66bd4a99efbc0e8fb269,2003.3,Fine and McCarren,01/01/1970 12:33:22 AM +0000,Commissioned by the San Francisco Arts Commission for the San Francisco Zoo,,"{""type"":""Point"",""coordinates"":[-122.5049211,37.7336173]}",Public Display : District 4 : SF Zoo,"bronze,concrete,glass,plants,plastic,porcelain enamel",San Francisco Arts Commission,Split Mound,
63daabb62278559f8a0643be882c9773,2-8ef7e9aebc4f5e2bb2c322d9caff6d9b,2008.7.a-b,"Finneran, Bean",01/01/1970 12:33:28 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4194155,37.7749295]}",Public Display : District 7 : Junipero Serra Playground : Recreation Center,Glazed ceramic tile,San Francisco Arts Commission,Untitled,
63daabb62278559f8a0643be882ca4b2,2-d9a4d732952b386ea4990a50ee4238ba,2003.1.1-4,"Fischer, R. M.",c. 99-02,Commissioned by the San Francisco Arts Commission,,"{""type"":""Point"",""coordinates"":[-122.4075,37.7880556]}",Public Display : District 3 : Union Square,"granite, stainless steel, glass, aluminum",San Francisco Arts Commission,Union Square Colomnade,
63daabb62278559f8a0643be882cb16c,2-1f340d751a3ba307be5f530a80774712,1991.3,"Fleming, Alan",,Purchased by the San Francisco Art Commission for Kezar Stadium.,"Main Gate: 9' H X 17'6"" W","{""type"":""Point"",""coordinates"":[-122.4194155,37.7749295]}","Public Display : District 1 : Kezar Stadium, N, S and West gates",Galvanized metal,San Francisco Arts Commission,Kezar Stadium Gates,
63daabb62278559f8a0643be882cb993,2-5e0e74067671358cbdf151d15f6c6100,2002.2.1c,"Fletcher, Harrell and Rubin, John",01/01/1970 12:33:22 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4094682,37.7984339]}","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
63daabb62278559f8a0643be882cc6b2,2-ec5c261c1e86220a88d0b2c37f7cde64,2002.2.1j,"Fletcher, Harrell and Rubin, John",01/01/1970 12:33:22 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4094682,37.7984339]}","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
63daabb62278559f8a0643be882ccd86,2-7122d257d316237231569e6db5f3a948,2002.2.1i,"Fletcher, Harrell and Rubin, John",01/01/1970 12:33:22 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4094682,37.7984339]}","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
